CHANNEL;OXYGEN AIR SAT;TIME ABS;TIME REL;
2;21.292;1635808579.1703203;7891.247001409531;
1;21.382;1635808579.886229;7891.9629101753235;
2;21.297;1635808580.4963923;7892.573073387146;
1;21.376;1635808581.2094147;7893.28609585762;
2;21.306;1635808581.8132668;7893.889947891235;
1;21.384;1635808582.5329566;7894.609637737274;
2;21.301;1635808583.1287515;7895.205432653427;
1;21.375;1635808583.8433673;7895.9200484752655;
2;21.295;1635808584.4398892;7896.516570329666;
1;21.38;1635808585.1498623;7897.226543426514;
2;21.294;1635808585.7459893;7897.822670459747;
1;21.376;1635808586.467693;7898.544374227524;
2;21.296;1635808587.0662923;7899.142973423004;
1;21.381;1635808587.780086;7899.856767177582;
2;21.29;1635808588.3762476;7900.452928781509;
1;21.384;1635808589.0905523;7901.167233467102;
2;21.299;1635808589.687907;7901.7645881175995;
1;21.378;1635808590.4037974;7902.480478525162;
2;21.298;1635808591.0051415;7903.081822633743;
1;21.376;1635808591.7135186;7903.790199756622;
2;21.296;1635808592.3097582;7904.386439323425;
1;21.388;1635808593.0261607;7905.1028418540955;
2;21.292;1635808593.6246772;7905.701358318329;
1;21.38;1635808594.33415;7906.410831212997;
2;21.302;1635808594.9395418;7907.016222953796;
1;21.384;1635808595.6628747;7907.739555835724;
2;21.299;1635808596.2533574;7908.330038547516;
1;21.374;1635808596.9699998;7909.046680927277;
2;21.3;1635808597.5676205;7909.644301652908;
1;21.379;1635808598.279415;7910.356096029282;
2;21.304;1635808598.943809;7911.020490169525;
1;21.382;1635808599.6550825;7911.731763601303;
2;21.297;1635808600.257039;7912.333720207214;
1;21.384;1635808600.9568563;7913.033537387848;
2;21.297;1635808601.559149;7913.635830163956;
1;21.375;1635808602.2633698;7914.340050935745;
2;21.308;1635808602.8685038;7914.94518494606;
1;21.381;1635808603.5799134;7915.656594514847;
2;21.3;1635808604.185046;7916.26172709465;
1;21.381;1635808604.897833;7916.974514245987;
2;21.296;1635808605.4985592;7917.575240373611;
1;21.387;1635808606.27348;7918.350161075592;
2;21.298;1635808606.870521;7918.947202205658;
1;21.389;1635808607.59002;7919.666701078415;
2;21.297;1635808608.1861408;7920.2628219127655;
1;21.383;1635808608.8913321;7920.968013286591;
2;21.3;1635808609.5247033;7921.601384401321;
1;21.38;1635808610.238497;7922.315178155899;
2;21.294;1635808610.8412206;7922.917901754379;
1;21.375;1635808611.5439954;7923.620676517487;
2;21.306;1635808612.1441255;7924.220806598663;
1;21.378;1635808612.9246082;7925.001289367676;
2;21.301;1635808613.5160956;7925.59277677536;
1;21.379;1635808614.2163928;7926.293073892593;
2;21.309;1635808614.8084443;7926.885125398636;
1;21.381;1635808615.5104275;7927.587108612061;
2;21.303;1635808616.1541069;7928.230787992477;
1;21.374;1635808616.8696773;7928.9463584423065;
2;21.305;1635808617.4678576;7929.544538736343;
1;21.376;1635808618.1740532;7930.250734329224;
2;21.304;1635808618.7706642;7930.847345352173;
1;21.381;1635808619.4869266;7931.5636076927185;
2;21.303;1635808620.081493;7932.158174037933;
1;21.384;1635808620.7928035;7932.86948466301;
2;21.302;1635808621.388254;7933.464935064316;
1;21.377;1635808622.099139;7934.175820112228;
2;21.306;1635808622.6986883;7934.7753694057465;
1;21.382;1635808623.4184923;7935.495173454285;
2;21.296;1635808624.0140996;7936.090780735016;
1;21.378;1635808624.728974;7936.805655241013;
2;21.309;1635808625.3261356;7937.402816772461;
1;21.376;1635808626.0399272;7938.116608381271;
2;21.303;1635808626.6361563;7938.712837457657;
1;21.382;1635808627.3443604;7939.4210414886475;
2;21.301;1635808627.9386275;7940.0153086185455;
1;21.38;1635808628.6523561;7940.729037284851;
2;21.3;1635808629.2475204;7941.324201583862;
1;21.378;1635808629.9636588;7942.040339946747;
2;21.3;1635808630.5682898;7942.64497089386;
1;21.378;1635808631.332343;7943.409024238586;
2;21.303;1635808631.937389;7944.014070034027;
1;21.381;1635808632.6631527;7944.739833831787;
2;21.306;1635808633.25865;7945.335331201553;
1;21.377;1635808633.97322;7946.0499012470245;
2;21.302;1635808634.5805073;7946.657188415527;
1;21.378;1635808635.2759888;7947.3526699543;
2;21.303;1635808635.8895483;7947.966229438782;
1;21.383;1635808636.6077998;7948.684480905533;
2;21.313;1635808637.2010167;7949.27769780159;
1;21.372;1635808637.9161463;7949.992827415466;
2;21.3;1635808638.5133727;7950.590053796768;
1;21.381;1635808639.2328146;7951.309495687485;
2;21.307;1635808639.8352435;7951.911924600601;
1;21.39;1635808640.5373688;7952.614049911499;
2;21.31;1635808641.1376224;7953.2143034935;
1;21.377;1635808641.8243594;7953.901040554047;
2;21.306;1635808642.4199276;7954.496608734131;
1;21.385;1635808643.1280131;7955.204694271088;
2;21.3;1635808643.7262964;7955.802977561951;
1;21.371;1635808644.4476173;7956.524298429489;
2;21.297;1635808645.048198;7957.12487912178;
1;21.395;1635808645.8357167;7957.912397861481;
2;21.292;1635808646.432738;7958.509419202805;
1;21.382;1635808647.150538;7959.227219104767;
2;21.307;1635808647.7477772;7959.824458360672;
1;21.375;1635808648.4668531;7960.54353427887;
2;21.304;1635808649.082879;7961.159560203552;
1;21.385;1635808649.7949216;7961.871602773666;
2;21.301;1635808650.400317;7962.476998090744;
1;21.381;1635808651.1061444;7963.182825565338;
2;21.305;1635808651.7135923;7963.790273427963;
1;21.38;1635808652.422406;7964.499087095261;
2;21.31;1635808653.026986;7965.103667020798;
1;21.388;1635808653.7365057;7965.813186883926;
2;21.304;1635808654.3360436;7966.412724733353;
1;21.375;1635808655.0451171;7967.121798276901;
2;21.304;1635808655.6444993;7967.721180438995;
1;21.385;1635808656.4233677;7968.500048875809;
2;21.306;1635808657.0196962;7969.096377372742;
1;21.381;1635808657.7311502;7969.807831287384;
2;21.301;1635808658.335281;7970.411962032318;
1;21.387;1635808659.0460737;7971.122754812241;
2;21.307;1635808659.6681144;7971.744795560837;
1;21.378;1635808660.3770125;7972.453693628311;
2;21.304;1635808660.9787438;7973.055424928665;
1;21.373;1635808661.679932;7973.756613254547;
2;21.304;1635808662.2761865;7974.352867603302;
1;21.384;1635808662.9910758;7975.067756891251;
2;21.301;1635808663.5884364;7975.6651175022125;
1;21.377;1635808664.299217;7976.3758981227875;
2;21.301;1635808664.9077213;7976.984402418137;
1;21.375;1635808665.6263177;7977.702998876572;
2;21.305;1635808666.2273905;7978.30407166481;
1;21.373;1635808667.0221035;7979.098784685135;
2;21.302;1635808667.6216183;7979.698299407959;
1;21.384;1635808668.3337011;7980.410382270813;
2;21.308;1635808668.9402587;7981.016939878464;
1;21.384;1635808669.6553037;7981.7319848537445;
2;21.298;1635808670.2522535;7982.328934669495;
1;21.388;1635808670.9746797;7983.051360845566;
2;21.296;1635808671.5789003;7983.655581474304;
1;21.378;1635808672.289573;7984.366254091263;
2;21.301;1635808672.8853748;7984.962055921555;
1;21.381;1635808673.5968041;7985.673485279083;
2;21.311;1635808674.187347;7986.264028072357;
1;21.382;1635808674.9055457;7986.982226848602;
2;21.308;1635808675.5034478;7987.580128908157;
1;21.382;1635808676.2167122;7988.293393373489;
2;21.299;1635808676.8153682;7988.892049312592;
1;21.381;1635808677.533398;7989.610079050064;
2;21.304;1635808678.1347234;7990.2114045619965;
1;21.388;1635808678.8414576;7990.918138742447;
2;21.304;1635808679.4378755;7991.514556646347;
1;21.385;1635808680.1502976;7992.226978778839;
2;21.305;1635808680.7531211;7992.829802274704;
1;21.376;1635808681.5300157;7993.606696844101;
2;21.309;1635808682.1309822;7994.207663297653;
1;21.381;1635808682.835361;7994.912042140961;
2;21.301;1635808683.437165;7995.513846158981;
1;21.38;1635808684.1461775;7996.222858667374;
2;21.301;1635808684.7587638;7996.835444927216;
1;21.382;1635808685.466842;7997.543523073196;
2;21.298;1635808686.0759106;7998.152591705322;
1;21.381;1635808686.793149;7998.869830131531;
2;21.303;1635808687.3912225;7999.467903614044;
1;21.384;1635808688.105126;8000.181807041168;
2;21.306;1635808688.7024899;8000.77917098999;
1;21.379;1635808689.4205282;8001.497209310532;
2;21.302;1635808690.0171776;8002.093858718872;
1;21.384;1635808690.7283924;8002.80507349968;
2;21.306;1635808691.3277931;8003.404474258423;
1;21.386;1635808692.1062315;8004.1829125881195;
2;21.302;1635808692.709496;8004.786177158356;
1;21.391;1635808693.4256938;8005.502374887466;
2;21.311;1635808694.0218914;8006.0985724925995;
1;21.394;1635808694.7324448;8006.809125900269;
2;21.311;1635808695.3340642;8007.410745382309;
1;21.379;1635808696.041717;8008.118398189545;
2;21.301;1635808696.644571;8008.721252202988;
1;21.381;1635808697.357734;8009.434415102005;
2;21.295;1635808697.9582279;8010.0349090099335;
1;21.388;1635808698.666682;8010.743363142014;
2;21.309;1635808699.262471;8011.339152097702;
1;21.388;1635808699.9849799;8012.06166100502;
2;21.299;1635808700.5867276;8012.663408756256;
1;21.392;1635808701.2970057;8013.373686790466;
2;21.311;1635808701.8964107;8013.973091840744;
1;21.376;1635808702.6079047;8014.684585809708;
2;21.304;1635808703.203409;8015.280090093613;
1;21.382;1635808703.9185748;8015.995255947113;
2;21.304;1635808704.516742;8016.593423128128;
1;21.383;1635808705.2266123;8017.303293466568;
2;21.29;1635808705.827841;8017.904522180557;
1;21.381;1635808706.6085851;8018.685266256332;
2;21.306;1635808707.2047489;8019.281430006027;
1;21.384;1635808707.922081;8019.998762130737;
2;21.301;1635808708.5189846;8020.595665693283;
1;21.383;1635808709.2236614;8021.300342559814;
2;21.296;1635808709.844768;8021.921449184418;
1;21.384;1635808710.551768;8022.628449201584;
2;21.292;1635808711.1584768;8023.235157966614;
1;21.383;1635808711.8743951;8023.95107626915;
2;21.299;1635808712.4783418;8024.555022954941;
1;21.39;1635808713.184732;8025.261413097382;
2;21.298;1635808713.7854884;8025.862169504166;
1;21.382;1635808714.4979496;8026.574630737305;
2;21.302;1635808715.095908;8027.172589063644;
1;21.382;1635808715.8028371;8027.879518270493;
2;21.297;1635808716.4158347;8028.492515802383;
1;21.385;1635808717.1866221;8029.263303279877;
2;21.298;1635808717.7887344;8029.86541557312;
1;21.394;1635808718.4966834;8030.573364496231;
2;21.297;1635808719.09542;8031.172101020813;
1;21.387;1635808719.808209;8031.884890079498;
2;21.295;1635808720.446983;8032.523664236069;
1;21.381;1635808721.1723502;8033.249031305313;
2;21.294;1635808721.7693026;8033.845983743668;
1;21.379;1635808722.4714918;8034.548172950745;
2;21.301;1635808723.0707748;8035.14745593071;
1;21.38;1635808723.7815902;8035.858271360397;
2;21.307;1635808724.3772092;8036.453890323639;
1;21.388;1635808725.091649;8037.168330192566;
2;21.304;1635808725.6927872;8037.769468307495;
1;21.378;1635808726.3936417;8038.470322847366;
2;21.31;1635808727.0012476;8039.077928781509;
1;21.382;1635808727.7109938;8039.78767490387;
2;21.306;1635808728.3118753;8040.388556480408;
1;21.382;1635808729.0148785;8041.091559648514;
2;21.304;1635808729.6200855;8041.696766614914;
1;21.385;1635808730.331105;8042.407786130905;
2;21.304;1635808730.9267473;8043.0034284591675;
1;21.385;1635808731.6398978;8043.716578960419;
2;21.298;1635808732.2356842;8044.312365293503;
1;21.38;1635808732.9439466;8045.020627737045;
2;21.302;1635808733.5438867;8045.6205677986145;
1;21.378;1635808734.2555645;8046.332245588303;
2;21.303;1635808734.8567772;8046.933458328247;
1;21.381;1635808735.5594687;8047.63614988327;
2;21.303;1635808736.1602418;8048.236922979355;
1;21.382;1635808736.875576;8048.952257156372;
2;21.303;1635808737.4789898;8049.555670976639;
1;21.385;1635808738.1786368;8050.255317926407;
2;21.307;1635808738.7828217;8050.859502792358;
1;21.382;1635808739.5419707;8051.618651866913;
2;21.3;1635808740.1381142;8052.214795351028;
1;21.38;1635808740.8573768;8052.9340579509735;
2;21.295;1635808741.4524987;8053.529179811478;
1;21.372;1635808742.1633952;8054.240076303482;
2;21.308;1635808742.7603135;8054.83699464798;
1;21.387;1635808743.4772036;8055.553884744644;
2;21.309;1635808744.0669308;8056.143611907959;
1;21.383;1635808744.7863288;8056.863009929657;
2;21.311;1635808745.3833559;8057.460036993027;
1;21.374;1635808746.0965767;8058.173257827759;
2;21.297;1635808746.701115;8058.777796030045;
1;21.384;1635808747.4128456;8059.489526748657;
2;21.298;1635808748.0137637;8060.090444803238;
1;21.377;1635808748.731283;8060.807964086533;
2;21.301;1635808749.327361;8061.4040422439575;
1;21.381;1635808750.0993047;8062.175985813141;
2;21.296;1635808750.7001944;8062.776875495911;
1;21.385;1635808751.4019823;8063.478663444519;
2;21.295;1635808752.0074806;8064.084161758423;
1;21.386;1635808752.719167;8064.79584813118;
2;21.302;1635808753.314676;8065.391357183456;
1;21.387;1635808754.0280435;8066.104724645615;
2;21.298;1635808754.6288137;8066.705494880676;
1;21.397;1635808755.34136;8067.418041229248;
2;21.293;1635808755.9446747;8068.021355867386;
1;21.384;1635808756.6627889;8068.739470005035;
2;21.292;1635808757.2605891;8069.337270259857;
1;21.381;1635808757.972029;8070.048710107803;
2;21.294;1635808758.5703776;8070.647058725357;
1;21.38;1635808759.2831156;8071.359796762466;
2;21.297;1635808759.8803177;8071.956998825073;
1;21.377;1635808760.5953457;8072.672026872635;
2;21.3;1635808761.1923418;8073.269022941589;
1;21.381;1635808761.902879;8073.979560136795;
2;21.3;1635808762.498274;8074.574955224991;
1;21.39;1635808763.2096643;8075.286345481873;
2;21.299;1635808763.806614;8075.883295059204;
1;21.378;1635808764.5255256;8076.602206707001;
2;21.3;1635808765.125685;8077.202366113663;
1;21.381;1635808765.8348188;8077.911499977112;
2;21.299;1635808766.4321573;8078.508838415146;
1;21.387;1635808767.146749;8079.223430156708;
2;21.294;1635808767.808509;8079.885190248489;
1;21.384;1635808768.5186863;8080.595367431641;
2;21.306;1635808769.114154;8081.190835237503;
1;21.381;1635808769.821713;8081.898394107819;
2;21.301;1635808770.422378;8082.499059200287;
1;21.387;1635808771.1399586;8083.216639757156;
2;21.304;1635808771.738545;8083.815226078033;
1;21.382;1635808772.4534516;8084.530132770538;
2;21.3;1635808773.049402;8085.126083135605;
1;21.377;1635808773.7657647;8085.842445850372;
2;21.294;1635808774.3649309;8086.441612005234;
1;21.394;1635808775.0760381;8087.152719259262;
2;21.297;1635808775.675107;8087.751788139343;
1;21.381;1635808776.387042;8088.463723182678;
2;21.306;1635808776.9825456;8089.0592267513275;
1;21.374;1635808777.7011316;8089.777812719345;
2;21.293;1635808778.2974205;8090.374101638794;
1;21.383;1635808779.0153394;8091.092020511627;
2;21.298;1635808779.6203136;8091.696994781494;
1;21.382;1635808780.3276947;8092.40437579155;
2;21.303;1635808780.935811;8093.012492179871;
1;21.383;1635808781.6377861;8093.714467287064;
2;21.302;1635808782.2332249;8094.309906005859;
1;21.386;1635808783.022651;8095.0993320941925;
2;21.304;1635808783.621136;8095.6978170871735;
1;21.379;1635808784.3402758;8096.41695690155;
2;21.306;1635808784.941717;8097.0183980464935;
1;21.383;1635808785.649428;8097.726109027863;
2;21.295;1635808786.2620397;8098.338720798492;
1;21.385;1635808786.9805067;8099.057187795639;
2;21.303;1635808787.5790534;8099.655734539032;
1;21.384;1635808788.2888944;8100.365575551987;
2;21.306;1635808788.885228;8100.96190905571;
1;21.383;1635808789.5709488;8101.647629976273;
2;21.307;1635808790.1833558;8102.260036945343;
1;21.387;1635808790.903023;8102.979704141617;
2;21.298;1635808791.508488;8103.58516907692;
1;21.39;1635808792.2249036;8104.301584720612;
2;21.305;1635808792.831525;8104.9082062244415;
1;21.386;1635808793.614439;8105.691120147705;
2;21.303;1635808794.2140148;8106.290695905685;
1;21.388;1635808794.9272187;8107.003899812698;
2;21.3;1635808795.5234754;8107.600156545639;
1;21.381;1635808796.23519;8108.311871051788;
2;21.299;1635808796.8326793;8108.909360408783;
1;21.378;1635808797.5429573;8109.619638442993;
2;21.303;1635808798.1438653;8110.2205464839935;
1;21.386;1635808798.8451421;8110.921823263168;
2;21.299;1635808799.4366138;8111.513294935226;
1;21.387;1635808800.1560163;8112.232697486877;
2;21.304;1635808800.798835;8112.875516176224;
1;21.385;1635808801.5095286;8113.586209774017;
2;21.313;1635808802.110133;8114.186814069748;
1;21.378;1635808802.8241086;8114.900789737701;
2;21.305;1635808803.4255514;8115.502232551575;
1;21.377;1635808804.134975;8116.211656093597;
2;21.297;1635808804.7401388;8116.816819906235;
1;21.38;1635808805.4572306;8117.533911705017;
2;21.3;1635808806.0592735;8118.135954618454;
1;21.383;1635808806.7595134;8118.836194515228;
2;21.303;1635808807.3608134;8119.437494516373;
1;21.389;1635808808.134788;8120.211469173431;
2;21.297;1635808808.7360804;8120.812761545181;
1;21.385;1635808809.4474618;8121.524142980576;
2;21.303;1635808810.0435998;8122.120280981064;
1;21.391;1635808810.7588904;8122.835571527481;
2;21.293;1635808811.365006;8123.441687107086;
1;21.387;1635808812.0750442;8124.151725292206;
2;21.294;1635808812.6780155;8124.75469660759;
1;21.385;1635808813.3807313;8125.457412481308;
2;21.301;1635808813.9783154;8126.0549964904785;
1;21.372;1635808814.6983528;8126.775033950806;
2;21.3;1635808815.315483;8127.392164230347;
1;21.377;1635808816.0298986;8128.106579780579;
2;21.302;1635808816.6250267;8128.701707839966;
1;21.382;1635808817.3262312;8129.402912378311;
2;21.299;1635808817.9312289;8130.007910013199;
1;21.376;1635808818.652541;8130.72922205925;
2;21.295;1635808819.2489247;8131.325605869293;
1;21.384;1635808819.958409;8132.035090208054;
2;21.287;1635808820.555524;8132.632205247879;
1;21.385;1635808821.2707076;8133.347388744354;
2;21.298;1635808821.8685815;8133.945262670517;
1;21.385;1635808822.65535;8134.732031106949;
2;21.299;1635808823.2517514;8135.328432559967;
1;21.389;1635808823.965324;8136.042005062103;
2;21.304;1635808824.5640442;8136.640725374222;
1;21.374;1635808825.2717235;8137.34840464592;
2;21.291;1635808825.8762305;8137.952911615372;
1;21.387;1635808826.5961363;8138.672817468643;
2;21.306;1635808827.1892576;8139.26593875885;
1;21.385;1635808827.874404;8139.951085090637;
2;21.299;1635808828.4667778;8140.543458938599;
1;21.386;1635808829.1746066;8141.251287698746;
2;21.304;1635808829.8057127;8141.882393836975;
1;21.384;1635808830.5065062;8142.58318734169;
2;21.298;1635808831.111257;8143.187938213348;
1;21.377;1635808831.8243246;8143.901005744934;
2;21.297;1635808832.4197016;8144.496382713318;
1;21.374;1635808833.1324294;8145.209110498428;
2;21.301;1635808833.7257495;8145.80243062973;
1;21.383;1635808834.446774;8146.523455142975;
2;21.302;1635808835.0464888;8147.123169898987;
1;21.379;1635808835.7634938;8147.840174913406;
2;21.302;1635808836.3631024;8148.439783573151;
1;21.385;1635808837.0825055;8149.159186601639;
2;21.305;1635808837.678987;8149.7556681633;
1;21.384;1635808838.394755;8150.471436023712;
2;21.297;1635808838.9909596;8151.067640781403;
1;21.39;1635808839.7017398;8151.77842092514;
2;21.296;1635808840.2978978;8152.374578952789;
1;21.376;1635808841.094265;8153.170946121216;
2;21.292;1635808841.689004;8153.765685081482;
1;21.377;1635808842.4059315;8154.482612609863;
2;21.306;1635808842.998078;8155.074759244919;
1;21.386;1635808843.7093036;8155.785984754562;
2;21.304;1635808844.3050067;8156.381687879562;
1;21.377;1635808845.0179625;8157.0946435928345;
2;21.307;1635808845.617978;8157.694659233093;
1;21.387;1635808846.3301365;8158.406817674637;
2;21.3;1635808846.9264674;8159.003148555756;
1;21.384;1635808847.6399705;8159.716651678085;
2;21.307;1635808848.2425961;8160.3192772865295;
1;21.377;1635808848.9457192;8161.022400379181;
2;21.3;1635808849.5470505;8161.623731613159;
1;21.383;1635808850.2482042;8162.324885368347;
2;21.299;1635808850.8468726;8162.923553705215;
1;21.376;1635808851.5553162;8163.631997346878;
2;21.306;1635808852.1526713;8164.229352474213;
1;21.386;1635808852.8682752;8164.944956302643;
2;21.3;1635808853.47247;8165.549151182175;
1;21.383;1635808854.1833282;8166.260009288788;
2;21.301;1635808854.7835188;8166.860199928284;
1;21.388;1635808855.494326;8167.5710072517395;
2;21.302;1635808856.0965452;8168.173226356506;
1;21.384;1635808856.8012261;8168.877907276154;
2;21.294;1635808857.397505;8169.474186182022;
1;21.368;1635808858.1086597;8170.185340881348;
2;21.302;1635808858.71206;8170.788741111755;
1;21.38;1635808859.4570317;8171.533712863922;
2;21.296;1635808860.0539966;8172.130677700043;
1;21.376;1635808860.770074;8172.846755027771;
2;21.303;1635808861.372709;8173.449390172958;
1;21.376;1635808862.083608;8174.160289049149;
2;21.297;1635808862.6822317;8174.758912801743;
1;21.381;1635808863.3957334;8175.472414493561;
2;21.305;1635808863.992005;8176.068686246872;
1;21.376;1635808864.701629;8176.778310060501;
2;21.308;1635808865.2902126;8177.366893768311;
1;21.379;1635808866.0054421;8178.0821232795715;
2;21.301;1635808866.6180422;8178.694723367691;
1;21.381;1635808867.332098;8179.408779144287;
2;21.299;1635808867.9287803;8180.0054614543915;
1;21.384;1635808868.6360474;8180.712728500366;
2;21.294;1635808869.2321157;8181.308796882629;
1;21.383;1635808869.943757;8182.020438194275;
2;21.301;1635808870.541175;8182.617856025696;
1;21.383;1635808871.2554119;8183.332093000412;
2;21.306;1635808871.8522987;8183.928979873657;
1;21.386;1635808872.570074;8184.646755218506;
2;21.299;1635808873.168863;8185.245544195175;
1;21.388;1635808873.881145;8185.957826137543;
2;21.305;1635808874.483346;8186.560027122498;
1;21.383;1635808875.1962998;8187.272980928421;
2;21.298;1635808875.800049;8187.8767302036285;
1;21.375;1635808876.5161233;8188.592804431915;
2;21.297;1635808877.1977415;8189.274422645569;
1;21.389;1635808877.90056;8189.977241039276;
2;21.298;1635808878.5021617;8190.578842878342;
1;21.395;1635808879.2085443;8191.285225391388;
2;21.304;1635808879.8057914;8191.882472515106;
1;21.387;1635808880.5165536;8192.59323477745;
2;21.308;1635808881.1175156;8193.19419670105;
1;21.386;1635808881.8294063;8193.906087398529;
2;21.295;1635808882.4240105;8194.500691652298;
1;21.386;1635808883.1347778;8195.211458921432;
2;21.301;1635808883.7349484;8195.811629533768;
1;21.38;1635808884.4469125;8196.52359366417;
2;21.303;1635808885.042625;8197.119306087494;
1;21.393;1635808885.7627335;8197.839414596558;
2;21.29;1635808886.365957;8198.442638158798;
1;21.386;1635808887.0753562;8199.152037382126;
2;21.298;1635808887.6791546;8199.75583577156;
1;21.38;1635808888.4570787;8200.533759832382;
2;21.304;1635808889.0532994;8201.129980564117;
1;21.383;1635808889.7699375;8201.846618652344;
2;21.292;1635808890.365087;8202.441768169403;
1;21.38;1635808891.0800998;8203.156780958176;
2;21.297;1635808891.682935;8203.75961613655;
1;21.381;1635808892.394258;8204.470939159393;
2;21.307;1635808892.9887674;8205.065448522568;
1;21.38;1635808893.7025065;8205.77918767929;
2;21.305;1635808894.2981138;8206.374794960022;
1;21.376;1635808895.0140073;8207.090688467026;
2;21.298;1635808895.6208317;8207.697512865067;
1;21.373;1635808896.3373473;8208.414028406143;
2;21.305;1635808896.9364722;8209.01315331459;
1;21.386;1635808897.646212;8209.722893238068;
2;21.3;1635808898.2425058;8210.319186925888;
1;21.388;1635808898.954209;8211.030890226364;
2;21.3;1635808899.552305;8211.628986120224;
1;21.388;1635808900.2646377;8212.341318845749;
2;21.306;1635808900.8602118;8212.936892986298;
1;21.383;1635808901.5779624;8213.654643535614;
2;21.305;1635808902.173411;8214.250092029572;
1;21.378;1635808902.8949654;8214.971646547318;
2;21.298;1635808903.492286;8215.568967103958;
1;21.384;1635808904.2084439;8216.285125017166;
2;21.302;1635808904.8086038;8216.885284900665;
1;21.383;1635808905.5193574;8217.59603857994;
2;21.308;1635808906.163467;8218.240148067474;
1;21.379;1635808906.8885686;8218.96524977684;
2;21.304;1635808907.4877965;8219.564477682114;
1;21.378;1635808908.1982996;8220.274980783463;
2;21.297;1635808908.7964833;8220.87316441536;
1;21.379;1635808909.5077171;8221.584398269653;
2;21.304;1635808910.109886;8222.1865670681;
1;21.38;1635808910.8176963;8222.894377470016;
2;21.303;1635808911.4186327;8223.495313882828;
1;21.39;1635808912.1276143;8224.204295396805;
2;21.299;1635808912.7290564;8224.805737495422;
1;21.382;1635808913.4370184;8225.513699531555;
2;21.304;1635808914.038227;8226.114908218384;
1;21.384;1635808914.740798;8226.817479133606;
2;21.303;1635808915.3421483;8227.41882944107;
1;21.39;1635808916.0565321;8228.133213281631;
2;21.304;1635808916.6494985;8228.726179599762;
1;21.38;1635808917.3669581;8229.443639278412;
2;21.307;1635808917.959618;8230.036299228668;
1;21.389;1635808918.6755605;8230.75224161148;
2;21.3;1635808919.2744849;8231.351166009903;
1;21.387;1635808919.9874268;8232.064107894897;
2;21.298;1635808920.5852325;8232.661913633347;
1;21.381;1635808921.288891;8233.365572214127;
2;21.296;1635808921.886942;8233.963623046875;
1;21.391;1635808922.6046407;8234.68132185936;
2;21.3;1635808923.2016497;8235.278330802917;
1;21.375;1635808923.888021;8235.964702129364;
2;21.305;1635808924.4852073;8236.561888456345;
1;21.387;1635808925.201473;8237.27815413475;
2;21.3;1635808925.7971349;8237.873816013336;
1;21.386;1635808926.5073674;8238.584048509598;
2;21.305;1635808927.1028767;8239.179557800293;
1;21.39;1635808927.8204684;8239.897149562836;
2;21.297;1635808928.4230025;8240.499683618546;
1;21.371;1635808929.2035778;8241.280258893967;
2;21.295;1635808929.8019512;8241.878632307053;
1;21.386;1635808930.5171525;8242.593833684921;
2;21.305;1635808931.124151;8243.200832128525;
1;21.388;1635808931.8363209;8243.91300201416;
2;21.302;1635808932.458495;8244.535176038742;
1;21.387;1635808933.1682253;8245.244906425476;
2;21.301;1635808933.7629592;8245.839640378952;
1;21.385;1635808934.4773495;8246.554030656815;
2;21.302;1635808935.0778441;8247.154525279999;
1;21.377;1635808935.7861207;8247.862801790237;
2;21.307;1635808936.3982012;8248.474882364273;
1;21.381;1635808937.1029656;8249.179646730423;
2;21.295;1635808937.7065306;8249.783211708069;
1;21.389;1635808938.408842;8250.485523223877;
2;21.303;1635808939.0106041;8251.087285280228;
1;21.377;1635808939.7868145;8251.863495588303;
2;21.303;1635808940.382686;8252.45936703682;
1;21.394;1635808941.0975873;8253.174268484116;
2;21.304;1635808941.7063286;8253.783009767532;
1;21.38;1635808942.4175239;8254.494204998016;
2;21.299;1635808943.0445533;8255.121234416962;
1;21.39;1635808943.759763;8255.83644413948;
2;21.301;1635808944.3611143;8256.43779540062;
1;21.384;1635808945.0677025;8257.1443836689;
2;21.296;1635808945.666824;8257.743505239487;
1;21.378;1635808946.378427;8258.455108165741;
2;21.302;1635808946.9758625;8259.052543640137;
1;21.387;1635808947.6907732;8259.767454385757;
2;21.301;1635808948.2867615;8260.363442659378;
1;21.385;1635808948.999921;8261.076602220535;
2;21.307;1635808949.5976133;8261.67429447174;
1;21.377;1635808950.3687167;8262.445397853851;
2;21.306;1635808950.966361;8263.043042182922;
1;21.38;1635808951.6839988;8263.76067996025;
2;21.301;1635808952.2842782;8264.360959291458;
1;21.383;1635808953.0040228;8265.08070397377;
2;21.305;1635808953.6035182;8265.68019938469;
1;21.382;1635808954.318241;8266.394922018051;
2;21.31;1635808954.9160495;8266.992730617523;
1;21.381;1635808955.6314826;8267.70816373825;
2;21.297;1635808956.2274437;8268.304124832153;
1;21.384;1635808956.9400332;8269.016714334488;
2;21.307;1635808957.5380635;8269.614744663239;
1;21.377;1635808958.25186;8270.32854104042;
2;21.302;1635808958.8485909;8270.925271987915;
1;21.38;1635808959.5658543;8271.642535448074;
2;21.307;1635808960.1617942;8272.238475322723;
1;21.376;1635808960.8779397;8272.954620838165;
2;21.302;1635808961.4769552;8273.553636312485;
1;21.383;1635808962.1864967;8274.263177871704;
2;21.3;1635808962.7889478;8274.865628957748;
1;21.387;1635808963.496817;8275.573498249054;
2;21.3;1635808964.0933502;8276.170031309128;
1;21.385;1635808964.8080227;8276.884703874588;
2;21.307;1635808965.4122674;8277.488948583603;
